Code,Year,Life expectancy
PER,2007,72.7463
PER,2008,72.7426
PER,2009,72.6311
PER,2010,72.8858
PER,2011,73.327
PER,2012,73.9792
PER,2013,74.5905
PER,2014,75.26
PER,2015,75.7316
PER,2016,75.9508
PER,2017,75.9576
PER,2018,76.018
PER,2019,76.2749
PER,2020,73.8315
PER,2021,71.5962
PER,2022,76.834
PER,2023,77.7401
PHL,1938,40
PHL,1950,53.5783
PHL,1951,54.0789
PHL,1952,54.6973
PHL,1953,55.3953
PHL,1954,55.9941
PHL,1955,56.6004
PHL,1956,57.2457
PHL,1957,57.7887
PHL,1958,58.3099
PHL,1959,58.7451
PHL,1960,59.1754
PHL,1961,59.4689
PHL,1962,59.7555
PHL,1963,60.0183
PHL,1964,60.1298
PHL,1965,60.4098
PHL,1966,60.6228
PHL,1967,60.8036
PHL,1968,60.9166
PHL,1969,60.9813
PHL,1970,60.8273
PHL,1971,61.0649
PHL,1972,60.9112
PHL,1973,60.7413
PHL,1974,60.816
PHL,1975,60.9044
PHL,1976,60.8693
PHL,1977,61.4308
PHL,1978,61.5312
PHL,1979,61.7273
PHL,1980,61.8844
PHL,1981,61.9424
PHL,1982,62.1749
PHL,1983,62.3486
PHL,1984,62.4256
PHL,1985,62.7353
PHL,1986,62.8746
PHL,1987,63.2987
PHL,1988,63.7108
PHL,1989,64.1054
PHL,1990,64.3825
PHL,1991,64.6224
PHL,1992,65.353
PHL,1993,65.6614
PHL,1994,65.9998
PHL,1995,66.311
PHL,1996,66.691
PHL,1997,66.9939
PHL,1998,67.2122
PHL,1999,67.5027
PHL,2000,67.7892
PHL,2001,67.8286
PHL,2002,67.886
PHL,2003,68.0491
PHL,2004,68.3007
PHL,2005,68.4231
PHL,2006,68.1723
PHL,2007,68.549
PHL,2008,68.6432
PHL,2009,68.6311
PHL,2010,68.8833
PHL,2011,69.0963
PHL,2012,69.2375
PHL,2013,69.2828
PHL,2014,69.3106
PHL,2015,69.4501
PHL,2016,69.4896
PHL,2017,69.9661
PHL,2018,69.7615
PHL,2019,69.6804
PHL,2020,70.0974
PHL,2021,66.6755
PHL,2022,69.4723
PHL,2023,69.8327
POL,1931,49.8
POL,1950,58.3331
POL,1951,58.8567
POL,1952,59.6938
POL,1953,61.3137
POL,1954,62.2827
POL,1955,63.0598
POL,1956,63.4261
POL,1957,64.4363
POL,1958,64.8933
POL,1959,66.413
POL,1960,67.0803
POL,1961,67.7976
POL,1962,68.0397
POL,1963,68.3219
POL,1964,68.9427
POL,1965,69.3849
POL,1966,69.6559
POL,1967,69.902
POL,1968,69.8421
POL,1969,69.8397
POL,1970,69.5572
POL,1971,69.8261
POL,1972,70.1409
POL,1973,70.6986
POL,1974,70.6625
POL,1975,70.6308
POL,1976,70.403
POL,1977,70.3284
POL,1978,70.3784
POL,1979,70.249
POL,1980,70.4785
POL,1981,70.6086
POL,1982,70.9149
POL,1983,70.809
POL,1984,70.6022
POL,1985,70.531
POL,1986,70.5536
POL,1987,70.7694
POL,1988,70.8229
POL,1989,70.8161
POL,1990,70.606
POL,1991,70.653
POL,1992,70.8996
POL,1993,71.3445
POL,1994,71.6825
POL,1995,71.9588
POL,1996,72.2531
POL,1997,72.5915
POL,1998,72.8465
POL,1999,73.2237
POL,2000,73.6453
POL,2001,74.1771
POL,2002,74.5183
POL,2003,74.7716
POL,2004,74.9434
POL,2005,75.127
POL,2006,75.2504
POL,2007,75.4143
POL,2008,75.5829
POL,2009,75.9063
POL,2010,76.2823
POL,2011,76.5683
POL,2012,76.7748
POL,2013,77.0758
POL,2014,77.312
POL,2015,77.5894
POL,2016,77.6395
POL,2017,77.7155
POL,2018,77.6232
POL,2019,77.9213
POL,2020,76.5951
POL,2021,75.6387
POL,2022,77.9229
POL,2023,78.6329
PRT,1940,51.38
PRT,1941,47.99
PRT,1942,49.78
PRT,1943,51.13
PRT,1944,52.38
PRT,1945,53.78
PRT,1946,53.75
PRT,1947,55.93
PRT,1948,56.72
PRT,1949,55.41
PRT,1950,58.4793
PRT,1951,58.7495
PRT,1952,59.7605
PRT,1953,61.0752
PRT,1954,62.197
PRT,1955,61.4054
PRT,1956,61.1668
PRT,1957,61.3913
PRT,1958,63.7239
PRT,1959,62.9171
PRT,1960,64.148
PRT,1961,62.8049
PRT,1962,64.3158
PRT,1963,64.9267
PRT,1964,65.1252
PRT,1965,66.0946
PRT,1966,65.609
PRT,1967,66.4635
PRT,1968,66.8153
PRT,1969,66.3943
PRT,1970,67.0549
PRT,1971,66.8477
PRT,1972,69.1574
PRT,1973,68.6011
PRT,1974,69.1206
PRT,1975,68.843
PRT,1976,69.1006
PRT,1977,70.3425
PRT,1978,70.7953
PRT,1979,71.6056
PRT,1980,71.6633
PRT,1981,71.89
PRT,1982,72.6984
PRT,1983,72.6539
PRT,1984,72.9342
PRT,1985,73.2157
PRT,1986,73.6474
PRT,1987,74.0634
PRT,1988,74.0861
PRT,1989,74.6653
PRT,1990,74.3043
PRT,1991,74.2406
PRT,1992,74.8705
PRT,1993,74.7615
PRT,1994,75.7296
PRT,1995,75.5498
PRT,1996,75.4758
PRT,1997,75.9221
PRT,1998,76.1161
PRT,1999,76.3218
PRT,2000,76.8301
PRT,2001,77.1517
PRT,2002,77.3698
PRT,2003,77.5828
PRT,2004,78.4274
PRT,2005,78.3169
PRT,2006,79.0894
PRT,2007,79.3087
PRT,2008,79.6026
PRT,2009,79.8295
PRT,2010,80.1149
PRT,2011,80.5822
PRT,2012,80.5549
PRT,2013,80.9029
PRT,2014,81.3135
PRT,2015,81.3213
PRT,2016,81.3636
PRT,2017,81.6605
PRT,2018,81.5915
PRT,2019,81.9587
PRT,2020,81.3664
PRT,2021,81.3978
PRT,2022,81.1936
PRT,2023,82.3599
PRI,1950,60.3681
PRI,1951,60.2649
PRI,1952,61.7906
PRI,1953,64.4748
PRI,1954,65.596
PRI,1955,66.2747
PRI,1956,66.3697
PRI,1957,67.1085
PRI,1958,67.2417
PRI,1959,68.0662
PRI,1960,68.6272
PRI,1961,68.5277
PRI,1962,68.8632
PRI,1963,68.7265
PRI,1964,68.2417
PRI,1965,69.2892
PRI,1966,70.223
PRI,1967,70.6987
PRI,1968,70.566
PRI,1969,70.5107
PRI,1970,70.3515
PRI,1971,71.084
PRI,1972,70.813
PRI,1973,70.9492
PRI,1974,71.3236
PRI,1975,71.9634
PRI,1976,72.0802
PRI,1977,72.4013
PRI,1978,72.5279
PRI,1979,72.7183
PRI,1980,73.1014
PRI,1981,72.9813
PRI,1982,72.9494
PRI,1983,73.3748
PRI,1984,73.4271
PRI,1985,72.6333
PRI,1986,73.2715
PRI,1987,73.4021
PRI,1988,73.1528
PRI,1989,72.4793
PRI,1990,72.8274
PRI,1991,73.8766
PRI,1992,73.3872
PRI,1993,73.309
PRI,1994,73.6218
PRI,1995,73.5707
PRI,1996,73.9948
PRI,1997,74.6738
PRI,1998,74.5557
PRI,1999,75.2783
PRI,2000,75.5141
PRI,2001,75.9715
PRI,2002,76.8192
PRI,2003,76.9406
PRI,2004,76.9129
PRI,2005,76.7028
PRI,2006,77.5612
PRI,2007,77.6595
PRI,2008,78.1105
PRI,2009,78.3772
PRI,2010,78.7174
PRI,2011,78.7656
PRI,2012,79.2584
PRI,2013,80.3181
PRI,2014,80.0391
PRI,2015,80.6775
PRI,2016,80.3547
PRI,2017,79.07
PRI,2018,81.0859
PRI,2019,81.4383
PRI,2020,80.009
PRI,2021,79.7698
PRI,2022,79.4269
PRI,2023,81.6902
QAT,1950,50.7592
QAT,1951,51.4555
QAT,1952,52.1425
QAT,1953,52.8275
QAT,1954,53.5147
QAT,1955,54.2071
QAT,1956,54.9062
QAT,1957,55.6127
QAT,1958,56.3266
QAT,1959,57.0474
QAT,1960,57.7732
QAT,1961,58.5019
QAT,1962,59.2259
QAT,1963,59.9596
QAT,1964,60.7003
QAT,1965,61.4411
QAT,1966,62.1706
QAT,1967,62.884
QAT,1968,63.5768
QAT,1969,64.2462
QAT,1970,64.8893
QAT,1971,65.4899
QAT,1972,66.0704
QAT,1973,66.6288
QAT,1974,67.165
QAT,1975,67.6789
QAT,1976,68.1723
QAT,1977,68.6395
QAT,1978,69.0833
QAT,1979,69.5073
QAT,1980,69.9151
QAT,1981,70.3131
QAT,1982,70.7041
QAT,1983,71.0888
QAT,1984,71.465
QAT,1985,71.8311
QAT,1986,72.1844
QAT,1987,72.5201
QAT,1988,72.8356
QAT,1989,73.1313
QAT,1990,73.4048
QAT,1991,73.6537
QAT,1992,73.8757
QAT,1993,74.0708
QAT,1994,74.2445
QAT,1995,74.4041
QAT,1996,74.5577
QAT,1997,74.7128
QAT,1998,74.8721
QAT,1999,75.0483
QAT,2000,75.25
QAT,2001,75.4858
QAT,2002,75.7655
QAT,2003,76.0975
QAT,2004,76.4839
QAT,2005,76.9088
QAT,2006,77.3226
QAT,2007,77.7413
QAT,2008,78.2618
QAT,2009,78.8371
QAT,2010,79.4438
QAT,2011,79.9943
QAT,2012,80.4994
QAT,2013,80.9735
QAT,2014,81.3955
QAT,2015,81.785
QAT,2016,82.1472
QAT,2017,82.4583
QAT,2018,82.7136
QAT,2019,82.9454
QAT,2020,80.4095
QAT,2021,81.083
QAT,2022,81.8566
QAT,2023,82.368
REU,1950,47.5602
REU,1951,48.6476
REU,1952,50.1082
REU,1953,51.465
REU,1954,52.9912
REU,1955,54.0873
REU,1956,54.8808
REU,1957,54.8979
REU,1958,55.2932
REU,1959,56.1752
REU,1960,57.6616
REU,1961,58.7577
REU,1962,59.3943
REU,1963,59.8361
REU,1964,60.3128
REU,1965,60.9744
REU,1966,61.4345
REU,1967,62.0885
REU,1968,62.3951
REU,1969,62.8516
REU,1970,63.2043
REU,1971,63.7286
REU,1972,64.2451
REU,1973,64.7737
REU,1974,65.3542
REU,1975,66.0194
REU,1976,66.6982
REU,1977,67.4099
REU,1978,68.1077
REU,1979,68.8194
REU,1980,69.3718
REU,1981,70.2304
REU,1982,70.9633
REU,1983,71.571
REU,1984,72.1823
REU,1985,72.5814
REU,1986,73.0093
REU,1987,73.2526
REU,1988,73.6227
REU,1989,73.8573
REU,1990,74.1895
REU,1991,74.4728
REU,1992,74.7866
REU,1993,75.0373
REU,1994,75.409
REU,1995,75.7109
REU,1996,76.0275
REU,1997,76.3375
REU,1998,76.621
REU,1999,76.8402
REU,2000,77.0091
REU,2001,77.145
REU,2002,77.3519
REU,2003,77.5633
REU,2004,77.7493
REU,2005,77.9525
REU,2006,78.344
REU,2007,78.9305
REU,2008,79.5018
REU,2009,80.0348
REU,2010,80.474
REU,2011,80.9732
REU,2012,81.3486
REU,2013,81.6204
REU,2014,81.7762
REU,2015,81.9118
REU,2016,82.0281
REU,2017,82.1273
REU,2018,82.198
REU,2019,82.3179
REU,2020,82.5765
REU,2021,81.5003
REU,2022,81.5
REU,2023,83.5472
ROU,1932,42.01
ROU,1950,60.5083
ROU,1951,61.1601
ROU,1952,61.8284
ROU,1953,62.4742
ROU,1954,62.9543
ROU,1955,63.2508
ROU,1956,63.6347
ROU,1957,63.9918
ROU,1958,64.406
ROU,1959,64.9299
ROU,1960,65.6057
ROU,1961,66.4153
ROU,1962,67.2084
ROU,1963,67.8101
ROU,1964,68.3509
ROU,1965,68.3864
ROU,1966,68.2341
ROU,1967,68.0765
ROU,1968,67.9482
ROU,1969,67.236
ROU,1970,67.9295
ROU,1971,68.4097
ROU,1972,68.9768
ROU,1973,68.7008
ROU,1974,69.5175
ROU,1975,69.5985
ROU,1976,69.8993
ROU,1977,69.4673
ROU,1978,69.78
ROU,1979,69.4605
ROU,1980,69.2489
ROU,1981,69.5058
ROU,1982,69.7992
ROU,1983,69.8198
ROU,1984,69.9066
ROU,1985,69.4069
ROU,1986,69.7178
ROU,1987,69.0527
ROU,1988,69.3887
ROU,1989,69.5461
ROU,1990,69.8412
ROU,1991,70.0455
ROU,1992,69.5063
ROU,1993,69.512
ROU,1994,69.3255
ROU,1995,69.323
ROU,1996,68.8211
ROU,1997,69.0857
ROU,1998,69.8918
ROU,1999,70.5814
ROU,2000,71.1594
ROU,2001,71.1223
ROU,2002,70.8348
ROU,2003,70.8189
ROU,2004,71.0957
ROU,2005,71.5808
ROU,2006,72.1693
ROU,2007,72.7922
ROU,2008,73.2158
ROU,2009,73.457
ROU,2010,73.5793
ROU,2011,74.2877
ROU,2012,74.314
ROU,2013,74.9179
ROU,2014,74.7654
ROU,2015,74.7371
ROU,2016,75.0209
ROU,2017,75.0236
ROU,2018,75.1033
ROU,2019,75.3288
ROU,2020,74.0464
ROU,2021,72.7405
ROU,2022,75.2614
ROU,2023,75.9381
RUS,1896,31.9
RUS,1900,30.5
RUS,1920,20.5
RUS,1921,23.8
RUS,1922,24.7
RUS,1923,33.6
RUS,1924,36.1
RUS,1925,35.2
RUS,1926,38.4
RUS,1927,37.5
RUS,1928,38.9
RUS,1929,37.4
RUS,1930,36.5
RUS,1931,35
RUS,1932,32.8
RUS,1934,38.2
RUS,1935,39.6
RUS,1936,41.1
RUS,1937,39.9
RUS,1938,41.4
RUS,1939,43.6
RUS,1940,41.2
RUS,1946,46.1
RUS,1947,40.4
RUS,1948,52.2
RUS,1949,55
RUS,1950,55.4723
RUS,1951,55.2662
RUS,1952,57.5908
RUS,1953,58.7849
RUS,1954,59.9205
RUS,1955,62.0593
RUS,1956,66.4984
RUS,1957,66.0453
RUS,1958,67.691
RUS,1959,67.3829
RUS,1960,68.314
RUS,1961,68.5626
RUS,1962,68.4792
RUS,1963,69.0564
RUS,1964,69.497
RUS,1965,69.2843
RUS,1966,69.3588
RUS,1967,69.1841
RUS,1968,69.0618
RUS,1969,68.6284
RUS,1970,68.7083
RUS,1971,68.9245
RUS,1972,68.8452
RUS,1973,68.9489
RUS,1974,68.7345
RUS,1975,68.2644
RUS,1976,68.1018
RUS,1977,67.8728
RUS,1978,67.8128
RUS,1979,67.5675
RUS,1980,67.477
RUS,1981,67.6156
RUS,1982,68.1408
RUS,1983,68.0293
RUS,1984,67.5724
RUS,1985,68.2995
RUS,1986,70.024
RUS,1987,70.0616
RUS,1988,69.8627
RUS,1989,69.6868
RUS,1990,69.2794
RUS,1991,68.997
RUS,1992,67.8426
RUS,1993,65.0389
RUS,1994,63.8225
RUS,1995,63.9945
RUS,1996,65.4488
RUS,1997,66.5938
RUS,1998,66.916
RUS,1999,65.5954
RUS,2000,64.9982
RUS,2001,65.0151
RUS,2002,64.73
RUS,2003,64.715
RUS,2004,65.1489
RUS,2005,65.2185
RUS,2006,66.5458
RUS,2007,67.469
RUS,2008,67.8621
RUS,2009,68.6571
RUS,2010,68.1526
RUS,2011,69.7255
RUS,2012,70.1165
RUS,2013,70.6403
RUS,2014,70.7978
RUS,2015,71.3449
RUS,2016,71.9101
RUS,2017,72.845
RUS,2018,72.9363
RUS,2019,73.0658
RUS,2020,71.1705
RUS,2021,69.8066
RUS,2022,72.5174
RUS,2023,73.1541
RWA,1950,43.18
RWA,1951,43.4735
RWA,1952,43.7749
RWA,1953,44.0922
RWA,1954,44.4288
RWA,1955,44.7944
RWA,1956,45.1763
RWA,1957,45.608
RWA,1958,46.0522
RWA,1959,46.5459
RWA,1960,47.0218
RWA,1961,47.4581
RWA,1962,47.802
RWA,1963,43.998
RWA,1964,48.1314
RWA,1965,48.2031
RWA,1966,48.0836
RWA,1967,47.9873
RWA,1968,47.7313
RWA,1969,47.4374
RWA,1970,47.1162
RWA,1971,46.7555
RWA,1972,46.3433
RWA,1973,45.9438
RWA,1974,45.5664
RWA,1975,45.3242
RWA,1976,45.312
RWA,1977,45.5794
RWA,1978,46.1654
RWA,1979,47.0868
RWA,1980,48.1223
RWA,1981,49.2161
RWA,1982,50.1881
RWA,1983,50.9439
RWA,1984,51.4449
RWA,1985,51.7042
RWA,1986,51.7059
RWA,1987,51.4655
RWA,1988,50.9137
RWA,1989,49.4846
RWA,1990,47.7629
RWA,1991,46.2429
RWA,1992,44.3972
RWA,1993,42.9371
RWA,1994,12.1575
RWA,1995,41.5183
RWA,1996,42.4858
RWA,1997,41.9785
RWA,1998,43.0985
RWA,1999,45.7487
RWA,2000,47.7977
RWA,2001,49.4897
RWA,2002,51.262
RWA,2003,53.5291
RWA,2004,55.5204
RWA,2005,56.9683
RWA,2006,58.3422
RWA,2007,59.5041
RWA,2008,60.6407
RWA,2009,61.8128
RWA,2010,62.804
RWA,2011,63.4764
RWA,2012,64.1887
RWA,2013,64.6512
RWA,2014,65.0877
RWA,2015,65.4188
RWA,2016,65.7326
RWA,2017,66.1404
RWA,2018,66.3539
RWA,2019,66.6905
RWA,2020,66.9534
RWA,2021,66.8496
RWA,2022,67.528
RWA,2023,67.7852
BLM,1950,53.9687
BLM,1951,55.0341
BLM,1952,56.5937
BLM,1953,57.5689
BLM,1954,58.2126
BLM,1955,58.5238
BLM,1956,58.9889
BLM,1957,59.328
BLM,1958,59.6111
BLM,1959,59.8912
BLM,1960,60.1187
BLM,1961,60.5622
BLM,1962,61.0169
BLM,1963,61.0555
BLM,1964,61.5373
BLM,1965,61.9873
BLM,1966,62.1196
BLM,1967,62.5325
BLM,1968,63.676
BLM,1969,64.5014
BLM,1970,65.2829
BLM,1971,66.164
BLM,1972,66.8728
BLM,1973,67.4138
BLM,1974,68.142
BLM,1975,68.9253
BLM,1976,69.688
BLM,1977,70.4242
BLM,1978,71.1197
BLM,1979,71.6961
BLM,1980,72.3633
BLM,1981,72.8697
BLM,1982,73.3258
BLM,1983,73.5247
BLM,1984,73.8306
BLM,1985,74.0083
BLM,1986,74.342
BLM,1987,74.6669
BLM,1988,75.011
BLM,1989,75.3428
BLM,1990,75.7064
BLM,1991,76.1721
BLM,1992,76.6235
BLM,1993,77.0924
BLM,1994,77.455
BLM,1995,77.782
BLM,1996,78.0629
BLM,1997,78.3875
BLM,1998,78.7251
BLM,1999,79.0707
BLM,2000,79.3411
BLM,2001,79.6228
BLM,2002,79.9035
BLM,2003,80.1795
BLM,2004,80.5027
BLM,2005,80.8214
BLM,2006,81.1316
BLM,2007,81.4245
BLM,2008,81.6605
BLM,2009,81.7567
BLM,2010,81.8807
BLM,2011,82.0693
BLM,2012,82.3231
BLM,2013,82.4823
BLM,2014,82.7933
BLM,2015,82.9707
BLM,2016,83.1544
BLM,2017,81.7559
BLM,2018,83.6036
BLM,2019,83.8237
BLM,2020,84.0707
BLM,2021,84.1875
BLM,2022,84.2805
BLM,2023,84.2901
SHN,1950,66.0091
SHN,1951,66.2312
SHN,1952,66.4299
SHN,1953,66.6906
SHN,1954,67.038
SHN,1955,67.215
SHN,1956,67.3799
SHN,1957,67.4994
SHN,1958,67.632
SHN,1959,67.6856
SHN,1960,67.7333
SHN,1961,67.7396
SHN,1962,67.8584
SHN,1963,67.9395
SHN,1964,68.0474
SHN,1965,68.2445
SHN,1966,68.4004
SHN,1967,68.4286
SHN,1968,68.4831
SHN,1969,68.6068
SHN,1970,68.5975
SHN,1971,68.6737
SHN,1972,68.7826
SHN,1973,68.8989
SHN,1974,68.9658
SHN,1975,69.1387
SHN,1976,69.2748
SHN,1977,69.3982
SHN,1978,69.5328
SHN,1979,69.7159
SHN,1980,69.8601
SHN,1981,70.055
SHN,1982,70.2861
SHN,1983,70.4341
SHN,1984,70.5651
SHN,1985,70.7444
SHN,1986,70.8949
SHN,1987,71.0106
SHN,1988,71.184
SHN,1989,71.3392
SHN,1990,71.5431
SHN,1991,71.6346
SHN,1992,72.116
SHN,1993,72.2511
SHN,1994,72.5928
SHN,1995,73.196
SHN,1996,73.6832
SHN,1997,74.357
SHN,1998,75.3254
SHN,1999,76.0399
SHN,2000,75.7544
SHN,2001,76.0621
SHN,2002,75.83
SHN,2003,76.3716
SHN,2004,77.1313
SHN,2005,77.1658
SHN,2006,76.8196
SHN,2007,75.7329
SHN,2008,75.7933
SHN,2009,76.1296
SHN,2010,76.5108
SHN,2011,76.5625
SHN,2012,76.2267
SHN,2013,76.2371
SHN,2014,75.5721
SHN,2015,75.1995
SHN,2016,75.8061
SHN,2017,76.3355
SHN,2018,76.4031
SHN,2019,76.6816
SHN,2020,76.8925
SHN,2021,76.7652
SHN,2022,76.7352
SHN,2023,76.7869
KNA,1950,54.7822
KNA,1951,55.2266
KNA,1952,55.6627
KNA,1953,56.0432
KNA,1954,56.2694
KNA,1955,56.3741
KNA,1956,56.386
KNA,1957,56.3767
KNA,1958,56.4068
KNA,1959,56.5548
KNA,1960,56.8404
KNA,1961,57.3379
KNA,1962,57.8399
KNA,1963,58.4296
KNA,1964,59.0399
KNA,1965,59.5953
KNA,1966,60.0809
KNA,1967,60.4453
KNA,1968,60.7762
KNA,1969,61.0789
KNA,1970,61.3716
KNA,1971,61.7404
KNA,1972,62.1368
KNA,1973,62.5167
KNA,1974,62.8881
KNA,1975,63.1915
KNA,1976,63.4896
KNA,1977,63.7301
KNA,1978,63.9952
KNA,1979,64.1978
KNA,1980,64.3848
KNA,1981,64.6195
KNA,1982,64.8685
KNA,1983,65.1183
KNA,1984,65.3344
KNA,1985,65.4819
KNA,1986,65.5543
KNA,1987,65.5161
KNA,1988,65.4509
KNA,1989,65.4496
KNA,1990,65.6415
KNA,1991,65.9578
KNA,1992,66.3393
KNA,1993,66.7081
KNA,1994,67.0018
KNA,1995,67.2304
KNA,1996,67.4878
KNA,1997,67.8107
KNA,1998,67.8906
KNA,1999,68.7251
KNA,2000,69.2488
KNA,2001,69.7671
KNA,2002,70.1939
KNA,2003,70.6142
KNA,2004,70.9198
KNA,2005,71.151
KNA,2006,71.3557
KNA,2007,71.4372
KNA,2008,71.4786
KNA,2009,71.4884
KNA,2010,71.4516
KNA,2011,71.4
KNA,2012,71.3619
KNA,2013,71.2903
KNA,2014,71.2275
KNA,2015,71.2112
KNA,2016,71.2269
KNA,2017,71.284
KNA,2018,71.3362
KNA,2019,71.5399
KNA,2020,71.1814
KNA,2021,69.2709
KNA,2022,70.3131
KNA,2023,72.1447
LCA,1950,48.2891
LCA,1951,49.8156
LCA,1952,52.431
LCA,1953,53.2207
LCA,1954,54.5339
LCA,1955,55.4111
LCA,1956,55.8883
LCA,1957,55.8754
LCA,1958,56.5623
LCA,1959,57.3223
LCA,1960,57.865
LCA,1961,59.095
LCA,1962,59.8765
LCA,1963,60.5379
LCA,1964,61.3393
LCA,1965,61.9243
LCA,1966,62.5331
LCA,1967,63.1609
LCA,1968,63.7494
LCA,1969,64.0262
LCA,1970,64.2904
LCA,1971,64.4916
LCA,1972,64.6449
LCA,1973,64.5725
LCA,1974,65.4193
LCA,1975,65.9095
LCA,1976,66.1983
LCA,1977,66.9572
LCA,1978,67.3799
LCA,1979,67.3641
LCA,1980,67.8006
LCA,1981,68.6876
LCA,1982,68.9773
LCA,1983,69.9872
LCA,1984,70.5222
LCA,1985,70.3078
LCA,1986,70.229
LCA,1987,69.6711
LCA,1988,69.7361
LCA,1989,70.028
LCA,1990,70.0082
LCA,1991,70.3089
LCA,1992,70.7339
LCA,1993,71.0499
LCA,1994,71.0758
LCA,1995,71.1725
LCA,1996,70.9627
LCA,1997,70.7782
LCA,1998,70.6798
LCA,1999,70.6917
LCA,2000,70.7791
LCA,2001,71.3671
LCA,2002,71.7065
LCA,2003,72.1883
LCA,2004,72.4527
LCA,2005,72.5437
LCA,2006,72.794
LCA,2007,72.8598
LCA,2008,72.9635
LCA,2009,72.9459
LCA,2010,72.7676
LCA,2011,72.9617
LCA,2012,72.86
LCA,2013,72.6872
LCA,2014,72.6764
LCA,2015,72.9319
LCA,2016,72.5515
LCA,2017,72.5218
LCA,2018,72.6546
LCA,2019,72.249
LCA,2020,72.3077
LCA,2021,69.1194
LCA,2022,72.6699
LCA,2023,72.6968
MAF,1950,65.1184
MAF,1951,65.3528
MAF,1952,65.3606
MAF,1953,65.6243
MAF,1954,65.894
MAF,1955,66.2141
MAF,1956,66.511
MAF,1957,66.812
MAF,1958,67.0966
MAF,1959,67.3677
MAF,1960,67.6485
MAF,1961,67.9121
MAF,1962,68.1942
MAF,1963,68.4867
MAF,1964,68.7569
MAF,1965,69.0344
MAF,1966,69.4007
MAF,1967,69.7755
MAF,1968,70.1503
MAF,1969,70.559
MAF,1970,70.982
MAF,1971,71.3046
MAF,1972,71.5681
MAF,1973,71.7799
MAF,1974,71.9325
MAF,1975,72.0457
MAF,1976,72.116
MAF,1977,72.1739
MAF,1978,72.2378
MAF,1979,72.2958
MAF,1980,72.3472
MAF,1981,72.3842
MAF,1982,72.4193
MAF,1983,72.55
MAF,1984,72.7342
MAF,1985,72.9431
MAF,1986,73.2015
MAF,1987,73.5185
MAF,1988,73.8577
MAF,1989,74.2049
MAF,1990,74.5646
MAF,1991,74.9252
MAF,1992,75.1502
MAF,1993,75.3488
MAF,1994,75.5334
MAF,1995,75.7139
MAF,1996,75.8855
MAF,1997,76.1047
MAF,1998,76.338
MAF,1999,76.5654
MAF,2000,76.7932
MAF,2001,77.0093
MAF,2002,77.2189
MAF,2003,77.4194
MAF,2004,77.6122
MAF,2005,77.8018
MAF,2006,77.9885
MAF,2007,78.1596
MAF,2008,78.3263
MAF,2009,78.5132
MAF,2010,78.7523
MAF,2011,79.0164
MAF,2012,79.3023
MAF,2013,79.5281
MAF,2014,79.7269
MAF,2015,79.8295
MAF,2016,79.8852
MAF,2017,78.7621
MAF,2018,80.029
MAF,2019,80.0784
MAF,2020,80.0848
MAF,2021,80.206
MAF,2022,80.2355
MAF,2023,80.2238
SPM,1950,62.9446
SPM,1951,63.298
SPM,1952,63.624
SPM,1953,63.9499
SPM,1954,64.3239
SPM,1955,64.6679
SPM,1956,65.004
SPM,1957,65.3021
SPM,1958,65.6358
SPM,1959,65.9439
SPM,1960,66.2562
SPM,1961,66.4469
SPM,1962,66.6512
SPM,1963,66.7782
SPM,1964,66.8457
SPM,1965,66.8649
SPM,1966,66.8795
SPM,1967,66.9046
SPM,1968,66.9883
SPM,1969,67.1951
SPM,1970,67.5005
SPM,1971,67.8898
SPM,1972,68.3414
SPM,1973,68.821
SPM,1974,69.2218
SPM,1975,69.5152
SPM,1976,69.7128
SPM,1977,69.834
SPM,1978,69.9207
SPM,1979,70.0409
SPM,1980,70.1837
SPM,1981,70.424
SPM,1982,70.7126
SPM,1983,71.1138
SPM,1984,71.4675
SPM,1985,71.7834
SPM,1986,72.1273
SPM,1987,72.4539
SPM,1988,72.7492
SPM,1989,72.9685
SPM,1990,73.1602
SPM,1991,73.3449
SPM,1992,73.4045
SPM,1993,73.5239
SPM,1994,73.6622
SPM,1995,73.8039
SPM,1996,73.9726
SPM,1997,74.1812
SPM,1998,74.405
SPM,1999,74.6456
SPM,2000,74.8809
SPM,2001,75.1069
SPM,2002,75.3259
SPM,2003,75.4997
SPM,2004,75.6804
SPM,2005,75.8029
SPM,2006,75.9194
SPM,2007,76.0503
SPM,2008,76.1767
SPM,2009,76.2723
SPM,2010,76.3546
SPM,2011,76.4099
SPM,2012,76.4635
SPM,2013,76.481
SPM,2014,76.4747
SPM,2015,76.4825
SPM,2016,76.509
SPM,2017,76.5456
SPM,2018,76.5851
SPM,2019,76.6094
SPM,2020,76.6183
SPM,2021,76.6661
SPM,2022,76.6987
SPM,2023,76.7578
VCT,1950,46.8972
VCT,1951,48.584
VCT,1952,49.518
VCT,1953,51.1003
VCT,1954,52.7282
VCT,1955,54.2612
VCT,1956,54.9379
VCT,1957,55.9085
VCT,1958,57.0709
VCT,1959,57.77
VCT,1960,58.5665
VCT,1961,59.2719
VCT,1962,59.9243
VCT,1963,60.5212
VCT,1964,61.0708
VCT,1965,61.6096
VCT,1966,62.1015
VCT,1967,62.5406
VCT,1968,63.0644
VCT,1969,63.5288
VCT,1970,64.0289
VCT,1971,64.4318
VCT,1972,64.7525
VCT,1973,65.0951
VCT,1974,65.4223
VCT,1975,65.8732
VCT,1976,66.4655
